word,part_of_speechs
"ชอบ","verb"
"ออกมา","adjective,adverb,noun"
"ทำงาน",""
"ที่",""
"คนธรรมดา","verb"
"เค้า","verb"
"ทำ",""
"กัน","verb"
"ตอนกลางวัน","adverb"
"อะ",""
" ",""
"คิดดู","verb"
"อ่า","noun"
"ใคร",""
"เค้า","conjunction,preposition,particle,verb"
"จะมา","noun,phrase"
"กวาด","noun,adverb,adjective"
"น่า",""
"บ้าน","noun,verb,adjective,preposition,particle,classifier"
"ตอน","noun,adverb,adjective"
"ตี","verb,adjective"
"1",""
" ",""
"ล้างจาน","verb,transitive,conjunction"
"4",""
"-",""
"5",""
"ทุ่ม","particle"
"อ","conjunction,preposition,particle,verb"
"ย่าง","verb,noun"
"เงี่ย",""
" ",""
"เออ","adjective,noun"
".",""
".",""
"มี","verb"
"วัน",""
"นึง","verb"
"นี่","verb"
"ตื่น","adjective"
"มา","noun"
"จะไป","verb,adjective,noun,preposition"
"ฉี่","noun,adjective"
"เที่ยงคืน",""
"ได้","conjunction,preposition,particle,verb"
"มั่ง","pronoun,preposition,noun,conjunction,prefix,particle,classifier"
" ",""
"เห็น","verb,transitive,conjunction"
"นาง","noun"
"กำลังนั่ง","noun,adjective"
"กวาด",""
"ลานบ้าน","verb"
"อยู่","noun"
" ",""
"เรา","noun"
"ยืน",""
"มอง","conjunction"
"อยู่","noun"
"สักพัก",""
"นาง","verb"
"หันมา","verb,transitive,intransitive,noun,adjective"
"อะ",""
" ",""
"โอ้ย","conjunction,particle,idiom"
"!",""
"!",""
".",""
".",""
"ทั้งที่","verb,transitive,intransitive,noun,adjective"
"ปวด","noun"
"ฉี่","verb,transitive,noun,adverb,particle"
"จัด",""
"ๆ",""
"นี่","noun"
"ไม่",""
"ชง","conjunction,preposition,particle,verb"
"ไม่","verb,noun"
"ฉี่","verb"
"มัน","prefix,noun"
"ละ","adjective,noun"
"โว้ย",""
"ยย",""
".",""
".",""
"เเก",""
"ก็","adjective,verb,particle,adverb"
"ไม่ใช่ว่า","noun"
"ไม่ปกติ",""
"นะ",""
" ",""
"ก็มี",""
"ทุกอย่าง",""
"มี",""
"ลูก",""
"มี",""
"ผัว",""
"อย่างดี",""
" ",""
"เศร้า",""
"กว่า",""
"นั้น",""
"คือ",""
"นาง",""
"ชอบมา","verb,adjective,noun,preposition"
"ตรง","adverb"
"ริม","adjective,verb,noun,adverb,conjunction"
"รั้ว","verb,transitive,intransitive,prefix,conjunction,preposition"
"เเบบ",""
"เงียบๆ","phrase"
"ละ","adverb,particle"
"เดิน",""
"เลาะ","verb,adjective,noun,preposition"
"ๆ",""
"ตาม","adjective"
"รั้ว",""
"อะ",""
" ",""
"เรา","particle"
"ไม่",""
"กล้าม","noun"
"อ","verb,transitive,intransitive"
"งเเต่",""
"นาง","noun,adjective"
"มอง","conjunction,particle,idiom"
"เรา","verb"
" ",""
"หลายๆ","preposition,noun,verb,transitive,classifier"
"เรื่อง","adverb,noun,pronoun"
"เรา","adjective"
"กลัว","verb,transitive,intransitive,noun,adjective"
"มาก","noun,verb"
" ",""
"บรื้",""
"ออ","verb,transitive,noun,adverb,particle"
"ออ","adverb"
"ออ",""
"อ","verb,transitive,conjunction"
"😱😱💫",""
" ",""
"เเต่",""
"นี่",""
"เคย",""
"ถาม","noun,phrase"
"เเม่",""
"ด้วย","verb,transitive,intransitive"
"เเต่เเม่",""
"บอก","conjunction,particle,idiom"
"ไม่ให้","phrase"
"พูด",""
"โดน","noun,classifier"
"ตบ","adjective,pronoun"
"กระบาล","particle"
"อีก","verb"
" ",""
"เเต่",""
"ไม่","noun,adjective"
"ไหว","particle"
"เเล้",""
"วอ่า",""
"ทำไร","phrase"
"ไม่ได้","particle"
"เลย","adjective,verb,intransitive"
" ",""
"เลย","verb,noun,adverb"
"มาหา","particle"
"ข้อ","verb,transitive,intransitive,noun,adjective"
"ส่ง","verb,transitive,intransitive,noun,adjective"
"สัย",""
"ว่า",""
"ปอบ","noun"
"จริงหรือ","verb,transitive"
"เท็จ","noun"
" ",""
"ถ้า",""
"จริง","verb,transitive,intransitive"
"จะได้","noun,adjective"
"กลัว",""
"ครับ","noun,classifier"
" ",""
"งื้",""
"อ","prefix,noun"
"😤",""
"",""
"36333501",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333501",""
"/",""
"comment",""
"2",""
"-",""
"1",""
"|",""
"|",""
"รึเปล่า?","noun"
"?",""
"สงสัย","verb,transitive,preposition,conjunction,noun,prefix"
"ผม","verb,transitive,intransitive,noun,adjective"
"คิดมาก",""
"ไป","adjective,noun"
"ละมั่ง","conjunction,particle,idiom"
" ",""
"เเต่เเก",""
"น่ากลัว","noun,classifier"
"จริงๆ","conjunction"
"นะ","conjunction,particle,idiom"
"จะ","particle"
"บอก",""
"ห้า",""
"ยยยยยยย",""
"",""
"36333501",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333501",""
"/",""
"comment",""
"3",""
"-",""
"1",""
"|",""
"|",""
"นี่","noun"
"ไป","verb,transitive,intransitive,noun,adjective"
"อ่าน","verb,transitive,preposition,conjunction,noun,prefix"
"นิยาย","verb,transitive,intransitive,noun,adjective"
"มา",""
" ",""
"สงสัย","conjunction,particle,idiom"
"อิน","adjective,noun"
"จัด",""
"",""
"36333501",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333501",""
"|",""
"|",""
"เรื่องนี้","adverb"
"เรา","adverb,prefix"
"เเค่",""
"สัง",""
"เกตุ","verb,transitive,preposition,conjunction,noun,prefix"
"คือ","noun"
"ยัง","verb,transitive,intransitive,noun,adjective"
"ไม่","verb,transitive,preposition,conjunction,noun,prefix"
"กา","verb,transitive,intransitive,noun,adjective"
"รัน",""
"ตี","adjective,noun"
"เเต่เเค่",""
"สงสัย","adjective,noun"
"เพราะ",""
"มัน","noun,classifier"
"เข้าข่าย","conjunction"
"ที่สุด","conjunction,particle,idiom"
" ",""
"คือ",""
"ตอนกลางคืน",""
"ดึก","verb,noun,adjective"
"ๆ",""
"อะ",""
" ",""
"ป้า","verb,noun"
"เเก",""
"ชอบ","verb"
"ออกมา","adjective,adverb,noun"
"ทำงาน",""
"ที่",""
"คนธรรมดา","verb"
"เค้า","verb"
"ทำ",""
"กัน","verb"
"ตอนกลางวัน","adverb"
"อะ",""
" ",""
"คิดดู","verb"
"อ่า","noun"
"ใคร",""
"เค้า","conjunction,preposition,particle,verb"
"จะมา","noun,phrase"
"กวาด","noun,adverb,adjective"
"น่า",""
"บ้าน","noun,verb,adjective,preposition,particle,classifier"
"ตอน","noun,adverb,adjective"
"ตี","verb,adjective"
"1",""
" ",""
"ล้างจาน","verb,transitive,conjunction"
"4",""
"-",""
"5",""
"ทุ่ม","particle"
"อ","conjunction,preposition,particle,verb"
"ย่าง","verb,noun"
"เงี่ย",""
" ",""
"เออ","adjective,noun"
".",""
".",""
"มี","verb"
"วัน",""
"นึง","verb"
"นี่","verb"
"ตื่น","adjective"
"มา","noun"
"จะไป","verb,adjective,noun,preposition"
"ฉี่","noun,adjective"
"เที่ยงคืน",""
"ได้","conjunction,preposition,particle,verb"
"มั่ง","pronoun,preposition,noun,conjunction,prefix,particle,classifier"
" ",""
"เห็น","verb,transitive,conjunction"
"นาง","noun"
"กำลังนั่ง","noun,adjective"
"กวาด",""
"ลานบ้าน","verb"
"อยู่","noun"
" ",""
"เรา","noun"
"ยืน",""
"มอง","conjunction"
"อยู่","noun"
"สักพัก",""
"นาง","verb"
"หันมา","verb,transitive,intransitive,noun,adjective"
"อะ",""
" ",""
"โอ้ย","conjunction,particle,idiom"
"!",""
"!",""
".",""
".",""
"ทั้งที่","verb,transitive,intransitive,noun,adjective"
"ปวด","noun"
"ฉี่","verb,transitive,noun,adverb,particle"
"จัด",""
"ๆ",""
"นี่","noun"
"ไม่",""
"ชง","conjunction,preposition,particle,verb"
"ไม่","verb,noun"
"ฉี่","verb"
"มัน","prefix,noun"
"ละ","adjective,noun"
"โว้ย",""
"ยย",""
".",""
".",""
"เเก",""
"ก็","adjective,verb,particle,adverb"
"ไม่ใช่ว่า","noun"
"ไม่ปกติ",""
"นะ",""
" ",""
"ก็มี",""
"ทุกอย่าง",""
"มี",""
"ลูก",""
"มี",""
"ผัว",""
"อย่างดี",""
" ",""
"เศร้า",""
"กว่า",""
"นั้น",""
"คือ",""
"นาง",""
"ชอบมา","verb,adjective,noun,preposition"
"ตรง","adverb"
"ริม","adjective,verb,noun,adverb,conjunction"
"รั้ว","verb,transitive,intransitive,prefix,conjunction,preposition"
"เเบบ",""
"เงียบๆ","phrase"
"ละ","adverb,particle"
"เดิน",""
"เลาะ","verb,adjective,noun,preposition"
"ๆ",""
"ตาม","adjective"
"รั้ว",""
"อะ",""
" ",""
"เรา","particle"
"ไม่",""
"กล้าม","noun"
"อ","verb,transitive,intransitive"
"งเเต่",""
"นาง","noun,adjective"
"มอง","conjunction,particle,idiom"
"เรา","verb"
" ",""
"หลายๆ","preposition,noun,verb,transitive,classifier"
"เรื่อง","adverb,noun,pronoun"
"เรา","adjective"
"กลัว","verb,transitive,intransitive,noun,adjective"
"มาก","noun,verb"
" ",""
"บรื้",""
"ออ","verb,transitive,noun,adverb,particle"
"ออ","adverb"
"ออ",""
"อ","verb,transitive,conjunction"
"😱😱💫",""
" ",""
"เเต่",""
"นี่",""
"เคย",""
"ถาม","noun,phrase"
"เเม่",""
"ด้วย","verb,transitive,intransitive"
"เเต่เเม่",""
"บอก","conjunction,particle,idiom"
"ไม่ให้","phrase"
"พูด",""
"โดน","noun,classifier"
"ตบ","adjective,pronoun"
"กระบาล","particle"
"อีก","verb"
" ",""
"เเต่",""
"ไม่","noun,adjective"
"ไหว","particle"
"เเล้",""
"วอ่า",""
"ทำไร","phrase"
"ไม่ได้","particle"
"เลย","adjective,verb,intransitive"
" ",""
"เลย","verb,noun,adverb"
"มาหา","particle"
"ข้อ","verb,transitive,intransitive,noun,adjective"
"ส่ง","verb,transitive,intransitive,noun,adjective"
"สัย",""
"ว่า",""
"ปอบ","noun"
"จริงหรือ","verb,transitive"
"เท็จ","noun"
" ",""
"ถ้า",""
"จริง","verb,transitive,intransitive"
"จะได้","noun,adjective"
"กลัว",""
"ครับ","noun,classifier"
" ",""
"งื้",""
"อ","prefix,noun"
"😤",""
"",""
"36333501",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333501",""
"/",""
"comment",""
"2",""
"-",""
"1",""
"|",""
"|",""
"รึเปล่า?","noun"
"?",""
"สงสัย","verb,transitive,preposition,conjunction,noun,prefix"
"ผม","verb,transitive,intransitive,noun,adjective"
"คิดมาก",""
"ไป","adjective,noun"
"ละมั่ง","conjunction,particle,idiom"
" ",""
"เเต่เเก",""
"น่ากลัว","noun,classifier"
"จริงๆ","conjunction"
"นะ","conjunction,particle,idiom"
"จะ","particle"
"บอก",""
"ห้า",""
"ยยยยยยย",""
"",""
"36333501",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333501",""
"/",""
"comment",""
"3",""
"-",""
"1",""
"|",""
"|",""
"นี่","noun"
"ไป","verb,transitive,intransitive,noun,adjective"
"อ่าน","verb,transitive,preposition,conjunction,noun,prefix"
"นิยาย","verb,transitive,intransitive,noun,adjective"
"มา",""
" ",""
"สงสัย","conjunction,particle,idiom"
"อิน","adjective,noun"
"จัด",""
"",""
"36333598",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333598",""
"|",""
"|",""
"คือ","adverb"
"พึ่ง","adverb,prefix"
"เริ่ม","adverb"
"กิน",""
"ยาคุม","verb,transitive,preposition,conjunction,noun,prefix"
"แบบ","noun"
"28",""
"เม็ด","verb,transitive,preposition,conjunction,noun,prefix"
"(",""
"ซู",""
"ซี่","adjective,noun"
")",""
"แผง","adjective,noun"
"แรก",""
"หมดไป","noun,classifier"
"เมื่อ","conjunction"
"วาน","conjunction,particle,idiom"
" ",""
"แต่",""
"ยังไม่ได้กิน",""
"อีก","verb,noun,adjective"
"7",""
"เม็ด","verb,transitive,intransitive,particle,noun,adjective,conjunction"
"ที่","adverb,pronoun"
"เป็น","verb,noun"
"วิตามิน",""
" ",""
"เริ่ม","adjective,adverb,noun"
"กิน",""
"ตั้งแต่",""
"วัน","verb"
"แรก","verb"
"ของ",""
"การมีประจำเดือน","verb"
" ",""
"คำถาม","verb,noun"
"ก็คือ","conjunction,verb"
" ",""
"วันนี้","noun"
"พึ่ง",""
"มี","conjunction,preposition,particle,verb"
"อะไร","noun,phrase"
"กับ","noun,adverb,adjective"
"แฟน",""
" ",""
"ใช้ถุงยาง","noun,adverb,adjective"
"แต่","verb,adjective"
"ถุงยาง","verb"
"ดัน",""
"แตก","verb,transitive,conjunction"
"ละ",""
"คาดว่า","adjective,noun"
"จะ","adjective,phrase"
"ปล่อย","particle"
"ใน","conjunction,preposition,particle,verb"
" ",""
"เพราะ","verb"
"ตอน","prefix,noun"
"มี","adjective,noun"
"อะไร","noun,adjective,adverb"
"กัน",""
"เสร็จแล้ว","verb"
"มี",""
"น้ำ","verb"
"ขาว","verb"
"ๆ",""
"ใส","noun"
"ๆ",""
"ไหล","noun,adjective"
"ออกมา",""
"ด้วย","conjunction,preposition,particle,verb"
" ",""
"คือ","verb,transitive,intransitive,adjective"
"กิน","verb,transitive,conjunction"
"ยาคุม","noun"
"สม่ำเสมอ","noun,adjective"
"ทุกวัน",""
" ",""
"แต่","noun"
"อาจ",""
"จะ","noun"
"เวลา",""
"ไม่","conjunction"
"ตรง","noun"
"กัน",""
"บ้าง","verb"
" ",""
"อย่างงี้","noun,preposition,verb,classifier"
"มีสิทธิ์","adverb,conjunction,pronoun"
"ท้อง","conjunction,particle,idiom"
"มั้ย","noun"
"คะ",""
" ",""
"ควรจะกิน","noun,prefix,classifier,verb,adjective"
"ยาคุม","verb,transitive,intransitive,noun,adjective"
"ฉุกเฉิน","noun"
"มั้ย","verb,transitive,noun,adverb,particle"
"",""
"36333598",""
"|",""
"|",""
"https",""
":",""
"/",""
"/",""
"pantip",""
".",""
"com",""
"/",""
"topic",""
"/",""
"36333598",""
"/",""
"comment",""
"1",""
"|",""
"|",""
"ไม่",""
"ท้อง","verb,transitive,preposition,conjunction,noun,prefix"
"หรอก","noun"
" ",""
"ก็","verb,transitive,preposition,conjunction,noun,prefix"
"กิน","verb,transitive,intransitive,noun,adjective"
"ไป",""
"ตามปรกติ","adjective,noun"
